year,office,state_po,district,special,asof,outlet,p_dem,rating,rating_them,actual
2018,HOUSE,NY,12,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,75.43449143926802
2018,HOUSE,NY,13,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,89.20878809057135
2018,HOUSE,NY,14,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,70.348980852378
2018,HOUSE,NY,15,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,91.97217638077024
2018,HOUSE,NY,18,False,sep22,FiveThirtyEight (model),0.9933,Safe D,Safe D,10.941617415013573
2018,HOUSE,NY,19,False,sep22,FiveThirtyEight (model),0.4444,Toss-up,Toss-up,5.342907824154218
2018,HOUSE,NY,20,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,33.00610451011588
2018,HOUSE,NY,21,False,sep22,FiveThirtyEight (model),0.00035,Safe R,Likely R,-13.888649189720931
2018,HOUSE,NY,22,False,sep22,FiveThirtyEight (model),0.101,Likely R,Lean D,1.782377060611977
2018,HOUSE,NY,23,False,sep22,FiveThirtyEight (model),0.03025,Safe R,Safe R,-8.487232315664606
2018,HOUSE,NY,24,False,sep22,FiveThirtyEight (model),0.2366,Lean R,Likely R,-5.2639671569042
2018,HOUSE,NY,25,False,sep22,FiveThirtyEight (model),0.99915,Safe D,Safe D,17.967256833839542
2018,HOUSE,NY,26,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,46.68377743286481
2018,HOUSE,NY,27,False,sep22,FiveThirtyEight (model),0.0,Safe R,Likely R,-0.3893196755072438
2018,HOUSE,OH,1,False,sep22,FiveThirtyEight (model),0.1537,Likely R,Toss-up,-4.497389409427903
2018,HOUSE,OH,2,False,sep22,FiveThirtyEight (model),0.0007,Safe R,Safe R,-16.564061150789904
2018,HOUSE,OH,3,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,47.25381667781765
2018,HOUSE,OH,4,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-30.528156018725355
2018,HOUSE,OH,5,False,sep22,FiveThirtyEight (model),0.00175,Safe R,Safe R,-27.844792632066728
2018,HOUSE,OH,6,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-38.50174355685599
2018,HOUSE,OH,7,False,sep22,FiveThirtyEight (model),0.0,Safe R,Likely R,-17.487233985413557
2018,HOUSE,OH,8,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-33.1520719326933
2018,HOUSE,OH,9,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,35.59849755702081
2018,HOUSE,OH,10,False,sep22,FiveThirtyEight (model),0.0092,Safe R,Likely R,-14.029507235677915
2018,HOUSE,OH,11,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,64.49980847803882
2018,HOUSE,OH,12,False,sep22,FiveThirtyEight (model),0.2304,Lean R,Lean R,-4.281626935131541
2018,HOUSE,OH,13,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,21.98989537335402
2018,HOUSE,OH,14,False,sep22,FiveThirtyEight (model),0.01775,Safe R,Likely R,-10.495903799478134
2018,HOUSE,OH,15,False,sep22,FiveThirtyEight (model),0.00125,Safe R,Safe R,-19.00245897350936
2018,HOUSE,OH,16,False,sep22,FiveThirtyEight (model),0.0261,Safe R,Likely R,-13.462346935370858
2018,HOUSE,OK,1,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-18.5988916582073
2018,HOUSE,OK,2,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-36.71059803768883
2018,HOUSE,OK,3,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-47.747847820049984
2018,HOUSE,OK,4,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-31.29533906693355
2018,HOUSE,OK,5,False,sep22,FiveThirtyEight (model),0.0126,Safe R,Likely R,1.3968865082022095
2018,HOUSE,OR,1,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,33.0084799392482
2018,HOUSE,OR,2,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-17.653693024837416
2018,HOUSE,OR,3,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,57.102639031998336
2018,HOUSE,OR,4,False,sep22,FiveThirtyEight (model),0.99815,Safe D,Safe D,15.589105127324686
2018,HOUSE,OR,5,False,sep22,FiveThirtyEight (model),0.99715,Safe D,Safe D,13.628217613534863
2018,HOUSE,RI,1,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,33.703776214112146
2018,HOUSE,RI,2,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,27.273367648316704
2018,HOUSE,SC,1,False,sep22,FiveThirtyEight (model),0.11145,Likely R,Likely R,1.3878046060335694
2018,HOUSE,SC,2,False,sep22,FiveThirtyEight (model),0.00255,Safe R,Safe R,-13.96267742405679
2018,HOUSE,SC,3,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-37.2864663539018
2018,HOUSE,SC,4,False,sep22,FiveThirtyEight (model),0.00125,Safe R,Safe R,-23.939565805128293
2018,HOUSE,SC,5,False,sep22,FiveThirtyEight (model),0.02605,Safe R,Safe R,-15.773870290665862
2018,HOUSE,SC,6,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,42.59260171290391
2018,HOUSE,SC,7,False,sep22,FiveThirtyEight (model),0.00475,Safe R,Safe R,-19.276055925933665
2018,HOUSE,SD,0,False,sep22,FiveThirtyEight (model),0.0001,Safe R,Safe R,-25.251962804165043
2018,HOUSE,TN,1,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-57.142012883399325
2018,HOUSE,TN,2,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-33.21003067153712
2018,HOUSE,TN,3,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-29.754645730653326
2018,HOUSE,TN,4,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-30.728344011216212
2018,HOUSE,TN,5,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,35.69478340451495
2018,HOUSE,TN,6,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-42.12517476766181
2018,HOUSE,TN,7,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-35.12068390192745
2018,HOUSE,TN,8,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-38.41876557447948
2018,HOUSE,TN,9,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,61.22972672739391
2018,HOUSE,TX,1,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-46.59501019927821
2018,HOUSE,TX,2,False,sep22,FiveThirtyEight (model),0.26645,Lean R,Likely R,-7.406435681765568
2018,HOUSE,TX,3,False,sep22,FiveThirtyEight (model),0.0436,Safe R,Safe R,-10.165911734697191
2018,HOUSE,TX,4,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-53.34603989970211
2018,HOUSE,TX,5,False,sep22,FiveThirtyEight (model),0.0004,Safe R,Safe R,-24.82332535370766
2018,HOUSE,TX,6,False,sep22,FiveThirtyEight (model),0.15655,Likely R,Likely R,-7.772550542782518
2018,HOUSE,TX,7,False,sep22,FiveThirtyEight (model),0.5309,Toss-up,Toss-up,5.056218981038666
2018,HOUSE,TX,8,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-49.40960495105176
2018,HOUSE,TX,10,False,sep22,FiveThirtyEight (model),0.04275,Safe R,Safe R,-4.3598937583001325
2018,HOUSE,TX,11,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-62.59241186922857
2018,HOUSE,TX,12,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-30.94771031033841
2018,HOUSE,TX,13,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-65.62343834207046
2018,HOUSE,TX,14,False,sep22,FiveThirtyEight (model),0.00395,Safe R,Safe R,-20.215959922822016
2018,HOUSE,TX,15,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,21.252812972039827
2018,HOUSE,TX,16,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,43.39033440114309
2018,HOUSE,TX,17,False,sep22,FiveThirtyEight (model),0.00355,Safe R,Safe R,-15.787575511676131
2018,HOUSE,TX,18,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,56.66395590494263
2018,HOUSE,TX,19,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-50.45275639280145
2018,HOUSE,TX,21,False,sep22,FiveThirtyEight (model),0.2729,Lean R,Lean R,-2.667918803727516
2018,HOUSE,TX,22,False,sep22,FiveThirtyEight (model),0.0773,Likely R,Likely R,-5.0178238106860364
2018,HOUSE,TX,23,False,sep22,FiveThirtyEight (model),0.7295,Lean D,Toss-up,-0.4502927389080158
2018,HOUSE,TX,24,False,sep22,FiveThirtyEight (model),0.05685,Likely R,Safe R,-3.12746569302412
2018,HOUSE,TX,25,False,sep22,FiveThirtyEight (model),0.0126,Safe R,Likely R,-8.89688986266232
2018,HOUSE,TX,26,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-20.68789452630826
2018,HOUSE,TX,27,False,sep22,FiveThirtyEight (model),0.0032,Safe R,Safe R,-24.466418300198463
2018,HOUSE,TX,29,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,51.674320210515454
2018,HOUSE,TX,31,False,sep22,FiveThirtyEight (model),0.0069,Safe R,Lean R,-2.959699973669416
2018,HOUSE,TX,32,False,sep22,FiveThirtyEight (model),0.73535,Lean D,Likely R,6.6499363359095085
2018,HOUSE,TX,33,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,55.32178747060081
2018,HOUSE,TX,34,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,19.977912601000924
2018,HOUSE,TX,35,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,46.45688472761358
2018,HOUSE,TX,36,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-45.11705022617095
2018,HOUSE,UT,1,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-42.447272727272725
2018,HOUSE,UT,2,False,sep22,FiveThirtyEight (model),0.002,Safe R,Safe R,-18.101660559756763
2018,HOUSE,UT,3,False,sep22,FiveThirtyEight (model),5e-05,Safe R,Safe R,-42.42451393244333
2018,HOUSE,UT,4,False,sep22,FiveThirtyEight (model),0.15465,Likely R,Likely R,0.2577683353514043
2018,HOUSE,VA,1,False,sep22,FiveThirtyEight (model),0.00925,Safe R,Safe R,-10.486744605292513
2018,HOUSE,VA,2,False,sep22,FiveThirtyEight (model),0.1103,Likely R,Lean R,2.2389563013452785
2018,HOUSE,VA,4,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,27.06502160163604
2018,HOUSE,VA,5,False,sep22,FiveThirtyEight (model),0.29845,Lean R,Toss-up,-6.540068754651571
2018,HOUSE,VA,6,False,sep22,FiveThirtyEight (model),0.0014,Safe R,Safe R,-19.50407342843929
2018,HOUSE,VA,7,False,sep22,FiveThirtyEight (model),0.24155,Lean R,Lean R,1.9642474534852072
2018,HOUSE,VA,8,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,52.53675517535088
2018,HOUSE,VA,9,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-30.43369021664249
2018,HOUSE,VA,10,False,sep22,FiveThirtyEight (model),0.90135,Likely D,Lean D,12.395253773859809
2018,HOUSE,VA,11,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,45.05681404567624
2018,HOUSE,VT,0,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,45.45461558637928
2018,HOUSE,WA,1,False,sep22,FiveThirtyEight (model),0.99985,Safe D,Safe D,18.53532606245661
2018,HOUSE,WA,3,False,sep22,FiveThirtyEight (model),0.0463,Safe R,Likely R,-5.341995794626757
2018,HOUSE,WA,4,False,sep22,FiveThirtyEight (model),0.00025,Safe R,Safe R,-25.63549543792381
2018,HOUSE,WA,5,False,sep22,FiveThirtyEight (model),0.0247,Safe R,Lean R,-9.519989261644405
2018,HOUSE,WA,6,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,27.773410175618874
2018,HOUSE,WA,7,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,67.12230890263275
2018,HOUSE,WA,8,False,sep22,FiveThirtyEight (model),0.8526,Likely D,Toss-up,4.83011081049138
2018,HOUSE,WA,10,False,sep22,FiveThirtyEight (model),0.9997,Safe D,Safe D,23.088031102471536
2018,HOUSE,WI,1,False,sep22,FiveThirtyEight (model),0.2428,Lean R,Lean R,-12.693333333333332
2018,HOUSE,WI,3,False,sep22,FiveThirtyEight (model),0.911,Likely D,Safe D,19.343979064242795
2018,HOUSE,WI,4,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,55.50007907281476
2018,HOUSE,WI,5,False,sep22,FiveThirtyEight (model),5e-05,Safe R,Safe R,-23.96512126240371
2018,HOUSE,WI,6,False,sep22,FiveThirtyEight (model),0.0154,Safe R,Lean R,-11.01287683124671
2018,HOUSE,WI,7,False,sep22,FiveThirtyEight (model),0.00215,Safe R,Safe R,-21.909865313096795
2018,HOUSE,WI,8,False,sep22,FiveThirtyEight (model),0.00085,Safe R,Safe R,-27.42678938160797
2018,HOUSE,WV,1,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-29.150312288738437
2018,HOUSE,WV,2,False,sep22,FiveThirtyEight (model),0.00045,Safe R,Likely R,-11.33062992720953
2018,HOUSE,WV,3,False,sep22,FiveThirtyEight (model),0.0,Safe R,Likely R,-12.746806869160212
2018,HOUSE,WY,0,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-36.22794970883502
2018,SEN,AZ,0,False,sep22,FiveThirtyEight (model),0.77975,Lean D,Lean D,2.402957486136784
2018,SEN,CT,0,False,sep22,FiveThirtyEight (model),0.99165,Safe D,Safe D,20.40857699577625
2018,SEN,DE,0,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,22.63900798844609
2018,SEN,FL,0,False,sep22,FiveThirtyEight (model),0.83975,Likely D,Toss-up,-0.1225183560779325
2018,SEN,HI,0,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,42.30219569410147
2018,SEN,IN,0,False,sep22,FiveThirtyEight (model),0.46255,Toss-up,Lean D,-6.162903216195068
2018,SEN,MA,0,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,25.0388791773346
2018,SEN,MD,0,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,36.305663220524615
2018,SEN,ME,0,False,sep22,FiveThirtyEight (model),0.7161,Lean D,Safe R,-54.26165579597612
2018,SEN,MI,0,False,sep22,FiveThirtyEight (model),0.99935,Safe D,Safe D,6.637138311355607
2018,SEN,MN,0,False,sep22,FiveThirtyEight (model),0.9999,Safe D,Safe D,24.963466608899427
2018,SEN,MN,0,True,sep22,FiveThirtyEight (model),0.9087,Likely D,Likely D,11.14061979867146
2018,SEN,MO,0,False,sep22,FiveThirtyEight (model),0.74585,Lean D,Lean D,-5.99663324974175
2018,SEN,MS,0,False,sep22,FiveThirtyEight (model),0.00165,Safe R,Safe R,-19.412856279969382
2018,SEN,MS,0,True,sep22,FiveThirtyEight (model),0.08525,Likely R,Likely R,-7.266512999290427
2018,SEN,MT,0,False,sep22,FiveThirtyEight (model),0.7499,Lean D,Likely D,3.656915843777241
2018,SEN,ND,0,False,sep22,FiveThirtyEight (model),0.01155,Safe R,Toss-up,-10.90541074249605
2018,SEN,NE,0,False,sep22,FiveThirtyEight (model),0.01055,Safe R,Safe R,-19.795028139801627
2018,SEN,NJ,0,False,sep22,FiveThirtyEight (model),0.9789,Safe D,Likely D,11.544410589867937
2018,SEN,NM,0,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,27.83688334059555
2018,SEN,NV,0,False,sep22,FiveThirtyEight (model),0.5117,Toss-up,Toss-up,5.247548248472789
2018,SEN,NY,0,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,33.99933379035469
2018,SEN,OH,0,False,sep22,FiveThirtyEight (model),0.99035,Safe D,Safe D,6.84734253901348
2018,SEN,PA,0,False,sep22,FiveThirtyEight (model),0.9975,Safe D,Safe D,13.085564092459116
2018,SEN,RI,0,False,sep22,FiveThirtyEight (model),0.9998,Safe D,Safe D,23.15947411265822
2018,SEN,TN,0,False,sep22,FiveThirtyEight (model),0.16025,Likely R,Toss-up,-10.93720415394411
2018,SEN,TX,0,False,sep22,FiveThirtyEight (model),0.20285,Lean R,Lean R,-2.5874814972216487
2018,SEN,UT,0,False,sep22,FiveThirtyEight (model),0.0331,Safe R,Safe R,-33.87894010199687
2018,SEN,VA,0,False,sep22,FiveThirtyEight (model),0.99275,Safe D,Safe D,16.319900580969303
2018,SEN,WA,0,False,sep22,FiveThirtyEight (model),0.9995,Safe D,Safe D,16.867519849859114
2018,SEN,WI,0,False,sep22,FiveThirtyEight (model),0.9904,Safe D,Safe D,10.837125004562044
2018,SEN,WV,0,False,sep22,FiveThirtyEight (model),0.64305,Lean D,Likely D,3.389417913653612
2018,SEN,WY,0,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-37.97819051140364
2020,HOUSE,AK,0,False,sep22,FiveThirtyEight (model),0.0163,Safe R,Lean R,-9.168082458762097
2020,HOUSE,AL,1,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-28.857513063685083
2020,HOUSE,AL,2,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-30.56890946379937
2020,HOUSE,AL,3,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-35.029924311834
2020,HOUSE,AL,4,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-64.60744516819283
2020,HOUSE,AR,2,False,sep22,FiveThirtyEight (model),0.0894,Likely R,Lean R,-10.731632496548904
2020,HOUSE,AR,3,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-33.81265854303811
2020,HOUSE,AR,4,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-43.33631300796284
2020,HOUSE,AZ,1,False,sep22,FiveThirtyEight (model),0.8093,Likely D,Likely D,3.2203473374628264
2020,HOUSE,AZ,2,False,sep22,FiveThirtyEight (model),0.9766,Safe D,Safe D,10.230494592040325
2020,HOUSE,AZ,3,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,29.146855323769536
2020,HOUSE,AZ,4,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-39.52246521373634
2020,HOUSE,AZ,5,False,sep22,FiveThirtyEight (model),0.0001,Safe R,Safe R,-17.784036715778136
2020,HOUSE,AZ,6,False,sep22,FiveThirtyEight (model),0.02345,Safe R,Lean R,-4.34543045849933
2020,HOUSE,AZ,7,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,53.425013214143306
2020,HOUSE,AZ,8,False,sep22,FiveThirtyEight (model),0.0001,Safe R,Safe R,-19.1305932787153
2020,HOUSE,AZ,9,False,sep22,FiveThirtyEight (model),0.99985,Safe D,Safe D,23.252922441054405
2020,HOUSE,CA,1,False,sep22,FiveThirtyEight (model),0.00275,Safe R,Safe R,-13.98888526026969
2020,HOUSE,CA,2,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,51.47586526218312
2020,HOUSE,CA,3,False,sep22,FiveThirtyEight (model),0.9938,Safe D,Safe D,9.347553324968631
2020,HOUSE,CA,4,False,sep22,FiveThirtyEight (model),0.01365,Safe R,Likely R,-11.8908108646176
2020,HOUSE,CA,5,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,52.18145093418617
2020,HOUSE,CA,6,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,46.68651034447517
2020,HOUSE,CA,7,False,sep22,FiveThirtyEight (model),0.94985,Likely D,Safe D,13.247822067115491
2020,HOUSE,CA,8,False,sep22,FiveThirtyEight (model),0.0225,Safe R,Safe R,-12.11927477208586
2020,HOUSE,CA,9,False,sep22,FiveThirtyEight (model),0.99645,Safe D,Safe D,15.166055318727077
2020,HOUSE,CA,10,False,sep22,FiveThirtyEight (model),0.95295,Safe D,Likely D,10.326155229525211
2020,HOUSE,CA,11,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,45.98552332532664
2020,HOUSE,CA,13,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,80.73138598415734
2020,HOUSE,CA,14,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,58.57323969744021
2020,HOUSE,CA,15,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,41.80933233343352
2020,HOUSE,CA,16,False,sep22,FiveThirtyEight (model),0.9986,Safe D,Safe D,18.75660386934836
2020,HOUSE,CA,17,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,42.69176958054188
2020,HOUSE,CA,19,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,43.36462988815661
2020,HOUSE,CA,20,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,53.55237656941735
2020,HOUSE,CA,21,False,sep22,FiveThirtyEight (model),0.9042,Likely D,Toss-up,-0.893538577148426
2020,HOUSE,CA,22,False,sep22,FiveThirtyEight (model),0.04095,Safe R,Safe R,-8.452460660216603
2020,HOUSE,CA,23,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-24.280179538609296
2020,HOUSE,CA,24,False,sep22,FiveThirtyEight (model),0.99695,Safe D,Safe D,17.326857000924534
2020,HOUSE,CA,25,False,sep22,FiveThirtyEight (model),0.8517,Likely D,Toss-up,-0.0982466078367159
2020,HOUSE,CA,26,False,sep22,FiveThirtyEight (model),0.99985,Safe D,Safe D,21.16971685333287
2020,HOUSE,CA,27,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,39.55149093338544
2020,HOUSE,CA,28,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,45.313341205654986
2020,HOUSE,CA,30,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,38.96556515295371
2020,HOUSE,CA,31,False,sep22,FiveThirtyEight (model),0.9994,Safe D,Safe D,22.576472644642543
2020,HOUSE,CA,32,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,33.155220203264555
2020,HOUSE,CA,33,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,35.16039828824377
2020,HOUSE,CA,35,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,38.659933045762976
2020,HOUSE,CA,36,False,sep22,FiveThirtyEight (model),0.98995,Safe D,Likely D,20.67890069708554
2020,HOUSE,CA,37,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,71.87994106958037
2020,HOUSE,CA,39,False,sep22,FiveThirtyEight (model),0.94635,Likely D,Lean D,-1.1952307123970645
2020,HOUSE,CA,40,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,45.47834811488296
2020,HOUSE,CA,41,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,28.060387016182165
2020,HOUSE,CA,42,False,sep22,FiveThirtyEight (model),0.00655,Safe R,Likely R,-14.2647542297587
2020,HOUSE,CA,43,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,43.36914983195273
2020,HOUSE,CA,45,False,sep22,FiveThirtyEight (model),0.958,Safe D,Likely D,6.928006285261207
2020,HOUSE,CA,46,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,37.50757017937513
2020,HOUSE,CA,47,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,26.54375897160877
2020,HOUSE,CA,48,False,sep22,FiveThirtyEight (model),0.9482,Likely D,Lean D,-2.119969627942293
2020,HOUSE,CA,49,False,sep22,FiveThirtyEight (model),0.9963,Safe D,Safe D,6.2591525099222265
2020,HOUSE,CA,50,False,sep22,FiveThirtyEight (model),0.07025,Likely R,Likely R,-7.90639918320042
2020,HOUSE,CA,51,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,36.6095109244876
2020,HOUSE,CA,52,False,sep22,FiveThirtyEight (model),0.99995,Safe D,Safe D,23.151616035511168
2020,HOUSE,CO,1,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,51.57184123443699
2020,HOUSE,CO,2,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,26.904010635230804
2020,HOUSE,CO,3,False,sep22,FiveThirtyEight (model),0.0777,Likely R,Toss-up,-6.392192035799361
2020,HOUSE,CO,4,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-24.297847246551527
2020,HOUSE,CO,5,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-21.28841512567795
2020,HOUSE,CO,6,False,sep22,FiveThirtyEight (model),0.9815,Safe D,Safe D,17.654745173981095
2020,HOUSE,CO,7,False,sep22,FiveThirtyEight (model),0.99735,Safe D,Safe D,22.259202686017968
2020,HOUSE,CT,1,False,sep22,FiveThirtyEight (model),0.99995,Safe D,Safe D,29.165639438596894
2020,HOUSE,CT,2,False,sep22,FiveThirtyEight (model),0.9938,Safe D,Safe D,21.692726131529398
2020,HOUSE,CT,3,False,sep22,FiveThirtyEight (model),0.99975,Safe D,Safe D,19.26492461780833
2020,HOUSE,CT,4,False,sep22,FiveThirtyEight (model),0.99945,Safe D,Safe D,26.41955280671663
2020,HOUSE,CT,5,False,sep22,FiveThirtyEight (model),0.98,Safe D,Safe D,11.75596274878655
2020,HOUSE,DE,0,False,sep22,FiveThirtyEight (model),0.99875,Safe D,Safe D,17.788745306358237
2020,HOUSE,FL,1,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-31.022555973772555
2020,HOUSE,FL,3,False,sep22,FiveThirtyEight (model),0.0158,Safe R,Safe R,-14.279932684598656
2020,HOUSE,FL,4,False,sep22,FiveThirtyEight (model),0.0,Safe R,Safe R,-22.196387546542027
2020,HOUSE,FL,5,False,sep22,FiveThirtyEight (model),1.0,Safe D,Safe D,30.255539761345865
2020,HOUSE,FL,6,False,sep22,FiveThirtyEight (model),0.0005,Safe R,Safe R,-21.267632020251405
2020,HOUSE,FL,7,False,sep22,FiveThirtyEight (model),0.9785,Safe D,Safe D,12.277636911773516
2020,HOUSE,FL,8,False,sep22,FiveThirtyEight (model),0.0001,Safe R,Safe R,-22.705681748979966
